"id","parcelid","airconditioningtypeid","architecturalstyletypeid","basementsqft","bathroomcnt","bedroomcnt","buildingclasstypeid","buildingqualitytypeid","calculatedbathnbr","decktypeid","finishedfloor1squarefeet","calculatedfinishedsquarefeet","finishedsquarefeet12","finishedsquarefeet13","finishedsquarefeet15","finishedsquarefeet50","finishedsquarefeet6","fips","fireplacecnt","fullbathcnt","garagecarcnt","garagetotalsqft","hashottuborspa","heatingorsystemtypeid","latitude","longitude","lotsizesquarefeet","poolcnt","poolsizesum","pooltypeid10","pooltypeid2","pooltypeid7","propertycountylandusecode","propertylandusetypeid","propertyzoningdesc","rawcensustractandblock","regionidcity","regionidcounty","regionidneighborhood","regionidzip","roomcnt","storytypeid","threequarterbathnbr","typeconstructiontypeid","unitcnt","yardbuildingsqft17","yardbuildingsqft26","yearbuilt","numberofstories","fireplaceflag","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount","taxdelinquencyflag","taxdelinquencyyear","censustractandblock"
59,11935747,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34071672,-118250933,2500,NULL,NULL,NULL,NULL,NULL,"040V",248,"LARD2",60371976.002001,12447,3101,268134,96007,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1835,2016,1835,34.1,NULL,NULL,NULL
60,11936547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34067385,-118242805,25183,NULL,NULL,NULL,NULL,NULL,"040V",248,"LAR3",60371977.003006004,12447,3101,268134,95993,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122435,2016,122435,1754.55,NULL,NULL,NULL
61,11951747,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34104348,-118254681,5173,NULL,NULL,NULL,NULL,NULL,"100V",260,"LAR2",60371873.001013,12447,3101,268473,96020,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2258,545506,2016,543248,6520.09,NULL,NULL,NULL
62,11954547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1200,1200,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34097714,-118248712,4054,NULL,NULL,NULL,NULL,NULL,"0109",261,"LAR1",60371974.101013,12447,3101,268134,96020,0,NULL,NULL,NULL,NULL,NULL,NULL,1972,NULL,NULL,595,5328,2016,4733,91.6,NULL,NULL,NULL
63,11960747,13,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,7323,NULL,NULL,7323,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34117105,-118242371,9099,NULL,NULL,NULL,NULL,NULL,1210,31,"LAC1",60371864.011003,12447,3101,273825,96046,0,NULL,NULL,NULL,NULL,NULL,NULL,1960,1,NULL,128598,179934,2016,51336,2676.72,NULL,NULL,NULL
64,11978347,13,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,5085,NULL,NULL,5085,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34110288,-118191254,3751,NULL,NULL,NULL,NULL,NULL,1200,47,"LAC4",60371836.102009,12447,3101,115609,96023,0,NULL,NULL,NULL,NULL,NULL,NULL,1919,1,NULL,159801,285955,2016,126154,5381.07,NULL,NULL,NULL
65,12002347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34088168,-118355700,NULL,NULL,NULL,NULL,NULL,NULL,"010V",260,"WDR3C*",60377001.021,48424,3101,NULL,96027,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304575,1015250,2016,710675,12190.19,"Y",15,NULL
66,12013147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34099979,-118341961,976,NULL,NULL,NULL,NULL,NULL,"040V",248,"LARD1.5",60371901.003006004,12447,3101,32059,96009,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25381,2016,25381,331.47,NULL,NULL,NULL
67,12022147,NULL,NULL,NULL,0,0,4,6,NULL,NULL,NULL,10152,NULL,NULL,10152,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34090892,-118385831,6057,NULL,NULL,NULL,NULL,NULL,1200,47,"WDC2A*",60377005.011001,48424,3101,NULL,96050,0,NULL,NULL,NULL,NULL,NULL,NULL,1936,1,NULL,852739,2101824,2016,1249085,28990.15,NULL,NULL,NULL
68,12037147,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,5482,NULL,NULL,5482,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34102958,-118286134,6348,NULL,NULL,NULL,NULL,NULL,1210,31,"LAC4",60371891.011006005,12447,3101,274359,96008,0,NULL,NULL,NULL,4,NULL,NULL,1942,1,NULL,194745,402476,2016,207731,5488.44,NULL,NULL,NULL
69,12060147,NULL,NULL,NULL,0,0,4,6,NULL,NULL,NULL,5302,NULL,NULL,5302,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34162542,-118264158,5567,NULL,NULL,NULL,NULL,NULL,1210,31,"GLC3*",60373012.061003,45457,3101,275856,96321,0,NULL,NULL,NULL,4,NULL,NULL,1940,1,NULL,333493,798094,2016,464601,8944.55,NULL,NULL,NULL
70,12076747,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34172392,-118198221,9787,NULL,NULL,NULL,NULL,NULL,"010V",260,"GLR1RY",60373009.011015005,45457,3101,276256,96325,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18638,181216,2016,162578,1991.53,"Y",15,NULL
71,12077147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34170195,-118191644,2111,NULL,NULL,NULL,NULL,NULL,"0100",261,"GLR1RY",60373009.012,45457,3101,276256,96325,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2171,2016,2171,NULL,NULL,NULL,NULL
72,12096947,1,NULL,NULL,3,2,NULL,1,3,NULL,NULL,2510,2510,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,2,34142330,-118157533,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"PSRGSP-1B*",60374637.002008,47019,3101,275411,96293,0,NULL,NULL,NULL,1,NULL,NULL,2015,NULL,NULL,584000,1674500,2016,1090500,9378.06,NULL,NULL,NULL
73,12104147,NULL,NULL,NULL,0,0,3,4,NULL,NULL,NULL,6200,NULL,NULL,6200,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34148283,-118149156,10004,NULL,NULL,NULL,NULL,NULL,1200,47,"PSC-",60374619.022023,47019,3101,275958,96291,0,NULL,NULL,NULL,NULL,NULL,NULL,1924,1,NULL,217561,2610776,2016,2393215,33702.9,NULL,NULL,NULL
74,12111347,NULL,NULL,NULL,0,0,2,NULL,NULL,NULL,NULL,18348,NULL,NULL,18348,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34144225,-118132334,53507,NULL,NULL,NULL,NULL,NULL,"120C",47,"PSC",60374636.013005,47019,3101,275405,96289,0,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,4023116,8409871,2016,4386755,104673.72,NULL,NULL,NULL
75,12144747,NULL,NULL,NULL,4,4,NULL,4,4,NULL,NULL,3086,NULL,NULL,3086,NULL,NULL,6037,NULL,4,NULL,NULL,NULL,7,34111765,-118045669,12843,NULL,NULL,NULL,NULL,NULL,"0200",246,"ARR1YY",60374316.002001,50749,3101,NULL,96268,0,NULL,NULL,NULL,2,NULL,NULL,1950,NULL,NULL,288506,820065,2016,531559,9602.77,NULL,NULL,NULL
76,12167947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34202429,-118123203,145953,NULL,NULL,NULL,NULL,NULL,"0100",261,"LCR120000*",60374601.002,30187,3101,NULL,96265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,378,2016,378,NULL,NULL,NULL,NULL
77,12171147,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,2098,NULL,NULL,2098,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34171205,-118131784,5927,NULL,NULL,NULL,NULL,NULL,1210,31,"PSC-",60374615.012,47019,3101,273539,96292,0,NULL,NULL,NULL,NULL,NULL,NULL,1929,1,NULL,19649,44476,2016,24827,1112.02,NULL,NULL,NULL
78,12188547,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,1377,NULL,NULL,1377,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33976720,-118268917,3251,NULL,NULL,NULL,NULL,NULL,1210,31,"LAR3",60372393.202002004,12447,3101,268496,95984,0,NULL,NULL,NULL,NULL,NULL,NULL,1923,1,NULL,16153,48479,2016,32326,834.94,"Y",11,NULL
79,12195547,NULL,NULL,NULL,0,0,4,5,NULL,NULL,NULL,2649,NULL,NULL,2649,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,7,33972924,-118288809,5602,NULL,NULL,NULL,NULL,NULL,1210,31,"LARD2",60372377.101003006,12447,3101,118208,96025,0,NULL,NULL,NULL,1,NULL,NULL,1912,1,NULL,76082,155331,2016,79249,2135.55,NULL,NULL,NULL
80,12209347,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,2440,NULL,NULL,2440,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33955375,-118307766,3000,NULL,NULL,NULL,NULL,NULL,1210,31,"LAC2",60372384.00200301,12447,3101,118208,96028,0,NULL,NULL,NULL,NULL,NULL,NULL,1947,1,NULL,59292,184119,2016,124827,2452.47,NULL,NULL,NULL
81,12211747,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,2675,NULL,NULL,2675,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33956700,-118274000,2750,NULL,NULL,NULL,NULL,NULL,1210,31,"LAC2",60372402.00300799,12447,3101,268496,95984,0,NULL,NULL,NULL,NULL,NULL,NULL,1960,1,NULL,62312,153191,2016,90879,2076.56,NULL,NULL,NULL
82,12228547,NULL,NULL,NULL,0,0,4,3,NULL,NULL,NULL,1564,NULL,NULL,1564,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33938538,-118268310,NULL,NULL,NULL,NULL,NULL,NULL,1210,31,"LARD2",60372409.005003005,12447,3101,268496,96042,0,NULL,NULL,NULL,1,NULL,NULL,1932,1,NULL,92600,235000,2016,142400,3354.42,NULL,NULL,NULL
83,12254347,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,1208,NULL,NULL,1208,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33885660,-118290186,6447,NULL,NULL,NULL,NULL,NULL,1210,31,"LAR3",60372912.102019,12447,3101,273930,96104,0,NULL,NULL,NULL,1,NULL,NULL,1936,1,NULL,12813,45505,2016,32692,1095,NULL,NULL,NULL
84,12257147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33915785,-118271373,91940,NULL,NULL,NULL,NULL,NULL,1210,31,"LCR1*",60375409.023002,118994,3101,NULL,96042,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,62374,2016,62374,NULL,NULL,NULL,NULL
85,12310147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33954475,-118183468,NULL,NULL,NULL,NULL,NULL,NULL,"300V",260,"SGM2",60375360.001008995,47762,3101,NULL,96125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5763000,27864269,2015,22101269,362406.91,NULL,NULL,NULL
86,12311747,NULL,NULL,NULL,0,0,4,8,NULL,NULL,NULL,10030,NULL,NULL,10030,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33943371,-118199640,17595,NULL,NULL,NULL,NULL,NULL,1200,47,"SGC2*",60375359.024002,47762,3101,NULL,96125,0,NULL,NULL,NULL,NULL,NULL,NULL,1985,1,NULL,3116958,3841832,2016,724874,49852.47,NULL,NULL,NULL
87,12322547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33906779,-118177023,7936,NULL,NULL,NULL,NULL,NULL,"300V",260,"PAM2*",60375537.011006996,6395,3101,NULL,96220,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5076,308788,2016,303712,3697.21,NULL,NULL,NULL
88,12360147,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,3084,NULL,NULL,3084,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33980399,-118206130,2834,NULL,NULL,NULL,NULL,NULL,1210,31,"HPCG*",60375332.01201,39076,3101,NULL,96110,0,NULL,NULL,NULL,NULL,NULL,NULL,1926,1,NULL,122749,269189,2016,146440,4780.24,NULL,NULL,NULL
89,12366747,NULL,NULL,NULL,0,0,4,3,NULL,NULL,NULL,2029,NULL,NULL,2029,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33975454,-118164470,6369,NULL,NULL,NULL,NULL,NULL,1210,31,"BGCM*",60375341.012002,16961,3101,NULL,96083,0,NULL,NULL,NULL,1,NULL,NULL,1939,1,NULL,108039,375895,2016,267856,6546.14,NULL,NULL,NULL
90,12371547,NULL,NULL,NULL,0,0,4,5,NULL,NULL,NULL,1902,NULL,NULL,1902,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,7,34014159,-118146081,2471,NULL,NULL,NULL,NULL,NULL,1210,31,"CMC2*",60375323.033006005,17882,3101,NULL,96003,0,NULL,NULL,NULL,1,NULL,NULL,1951,1,NULL,26899,44271,2016,17372,1028.06,NULL,NULL,NULL
91,12378747,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,1534,NULL,NULL,1534,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,7,34011495,-118115623,5840,NULL,NULL,NULL,NULL,NULL,1200,47,"MNC2*",60375320.021002,25953,3101,NULL,96192,0,NULL,NULL,NULL,NULL,NULL,NULL,1923,1,NULL,97279,278632,2016,181353,4286.01,NULL,NULL,NULL
92,12405147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33881947,-118064573,1163,NULL,NULL,NULL,NULL,NULL,"010D",269,"CEADP3",60375545.131,10774,3101,NULL,96206,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2016,9,NULL,NULL,NULL,NULL
93,12408747,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33878703,-118087837,361,NULL,NULL,NULL,NULL,NULL,"010D",269,"CEADP6",60375545.21301,10774,3101,NULL,96206,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2016,9,NULL,NULL,NULL,NULL
94,12446947,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,2875,NULL,NULL,2875,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,7,33874912,-118168701,3776,NULL,NULL,NULL,NULL,NULL,1210,31,"LBCCA",60375702.021002,46298,3101,276476,96239,0,NULL,NULL,NULL,2,NULL,NULL,1947,1,NULL,142557,203648,2016,61091,3001.85,NULL,NULL,NULL
95,12476147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33874476,-118127752,6500,NULL,NULL,NULL,NULL,NULL,"100V",260,"BFM1YY",60375544.042,44116,3101,NULL,96208,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5076,248736,2016,243660,2880.22,NULL,NULL,NULL
96,12508747,NULL,NULL,NULL,3,0,NULL,6,3,NULL,NULL,9893,9893,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,NULL,33801943,-118157478,19073,NULL,NULL,NULL,NULL,NULL,"300V",260,"SHM1*",60375734.031001,27103,3101,NULL,96234,0,NULL,NULL,NULL,1,NULL,NULL,2004,NULL,NULL,1212818,1742687,2016,529869,21738.76,NULL,NULL,NULL
97,12537947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,171,171,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33770827,-118156513,13002,NULL,NULL,NULL,NULL,NULL,"0109",261,"LBRR2A",60375768.022002004,46298,3101,416304,96246,0,NULL,NULL,NULL,1,NULL,NULL,1973,NULL,NULL,NULL,6920,2016,6920,255.17,NULL,NULL,NULL
98,12549947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33779270,-118169007,601,NULL,NULL,NULL,NULL,NULL,"040V",248,"LBR4*",60375764.031005,46298,3101,416309,96245,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1004,2016,1004,24.04,NULL,NULL,NULL
99,12559547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,203,203,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33773611,-118193771,17359,NULL,NULL,NULL,NULL,NULL,"0109",261,"LBPD10",60375759.02101,46298,3101,273486,96236,0,NULL,NULL,NULL,1,NULL,NULL,1960,NULL,NULL,7083,14166,2016,7083,163.79,NULL,NULL,NULL
100,12559747,13,NULL,NULL,0,0,3,8,NULL,NULL,NULL,8360,NULL,NULL,8360,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33771212,-118191236,8600,NULL,NULL,NULL,NULL,NULL,1214,47,"LBPD30",60375762.005021,46298,3101,273486,96236,0,NULL,NULL,NULL,NULL,NULL,NULL,2003,4,NULL,728164,1092245,2016,364081,16751.44,NULL,NULL,NULL
101,12560547,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,20089,NULL,NULL,20089,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33770013,-118192643,88436,NULL,NULL,NULL,NULL,NULL,1210,31,"LBCB*",60375759.021026,46298,3101,273486,96236,0,NULL,NULL,NULL,NULL,NULL,NULL,1992,1,NULL,1183789,1288541,2016,104752,19099.49,NULL,NULL,NULL
102,12592347,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33824365,-118303282,NULL,NULL,NULL,NULL,NULL,NULL,"010C",266,"LAR1",60372932.021,12447,3101,273930,96159,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56417,2016,56417,699.37,NULL,NULL,NULL
103,12606547,1,NULL,NULL,3,3,NULL,7,3,NULL,NULL,2166,2166,NULL,NULL,NULL,NULL,6037,NULL,3,NULL,NULL,NULL,2,33837000,-118347000,22073,NULL,NULL,NULL,NULL,NULL,"010C",266,"TOHC-CTR",60376507.012001,54722,3101,NULL,96161,0,NULL,NULL,NULL,1,NULL,NULL,2005,NULL,NULL,363000,659000,2016,296000,7580.62,NULL,NULL,NULL
104,12612547,NULL,NULL,NULL,0,0,4,6,NULL,NULL,NULL,3725,NULL,NULL,3725,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33795369,-118318560,11168,NULL,NULL,NULL,NULL,NULL,1210,31,"LOCG-R1*",60376700.032006,53027,3101,NULL,96217,0,NULL,NULL,NULL,4,NULL,NULL,NULL,1,NULL,464913,587254,2016,122341,8253.47,NULL,NULL,NULL
105,12645947,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33750912,-118284822,4386,NULL,NULL,NULL,NULL,NULL,"0100",261,"LAR1",60372962.101,12447,3101,54300,96221,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59927,2016,59927,NULL,NULL,NULL,NULL
106,12649147,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33729436,-118292194,4648,NULL,NULL,NULL,NULL,NULL,"0100",261,"LARD2",60372969.012,12447,3101,54300,96221,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23448,2016,23448,NULL,NULL,NULL,NULL
107,12665947,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,1464,NULL,NULL,1464,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33835697,-118384037,3717,NULL,NULL,NULL,NULL,NULL,1210,31,"RBC-2",60376213.013004005,33612,3101,NULL,96123,0,NULL,NULL,NULL,1,NULL,NULL,1925,1,NULL,32453,331068,2016,298615,4468.67,NULL,NULL,NULL
108,12682747,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,2000,NULL,NULL,2000,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33803768,-118349826,6102,NULL,NULL,NULL,NULL,NULL,1210,31,"TOHC-GEN",60376514.02204,54722,3101,118825,96163,0,NULL,NULL,NULL,NULL,NULL,NULL,1953,1,NULL,187185,499165,2016,311980,5985.29,NULL,NULL,NULL
109,12685947,NULL,NULL,NULL,0,0,3,6,NULL,NULL,NULL,8444,NULL,NULL,8444,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33799682,-118388346,5774,NULL,NULL,NULL,NULL,NULL,1200,47,"PVC*",60376703.244027,33311,3101,NULL,96121,0,NULL,NULL,NULL,NULL,NULL,NULL,1952,1,NULL,668630,1088800,2016,420170,14959.2,NULL,NULL,NULL
110,12716947,NULL,NULL,NULL,1,3,NULL,4,1,NULL,NULL,1244,1244,NULL,NULL,NULL,NULL,6037,NULL,1,NULL,NULL,NULL,7,33953559,-118083855,6021,NULL,NULL,NULL,NULL,NULL,"0100",261,"SSR1YY",60375027.004004,13716,3101,NULL,96201,0,NULL,NULL,NULL,1,NULL,NULL,1950,NULL,NULL,108040,169471,2016,61431,2532.88,NULL,NULL,NULL
111,12757147,1,NULL,NULL,2,3,NULL,4,2,NULL,NULL,1300,1300,NULL,NULL,NULL,NULL,6037,NULL,2,NULL,NULL,NULL,2,33897134,-118102953,4917,NULL,NULL,NULL,NULL,NULL,"0100",261,"NOR1YY",60375530.002002,53636,3101,NULL,96193,0,NULL,NULL,NULL,1,NULL,NULL,1950,NULL,NULL,77415,233266,2016,155851,3110.99,NULL,NULL,NULL
112,12757947,NULL,NULL,NULL,2,3,NULL,6,2,NULL,NULL,1222,1222,NULL,NULL,NULL,NULL,6037,NULL,2,NULL,NULL,NULL,7,33889894,-118100732,5500,1,NULL,NULL,NULL,1,"0101",261,"NOR1*",60375530.004015006,53636,3101,NULL,96193,0,NULL,NULL,NULL,1,NULL,NULL,1951,NULL,NULL,117839,290492,2016,172653,3870.25,NULL,NULL,NULL
113,12773747,1,NULL,NULL,4,4,NULL,4,4,NULL,NULL,1847,1847,NULL,NULL,NULL,NULL,6037,NULL,4,NULL,NULL,NULL,2,34035689,-118042899,NULL,NULL,NULL,NULL,NULL,NULL,"010D",269,"SEC*",60374338.021000005,36502,3101,NULL,96480,0,NULL,NULL,NULL,1,NULL,NULL,2015,NULL,NULL,NULL,111923,2016,111923,1485.62,NULL,NULL,NULL
114,12803347,NULL,NULL,NULL,0,0,3,NULL,NULL,NULL,NULL,4880,NULL,NULL,4880,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,33980510,-118049973,36740,NULL,NULL,NULL,NULL,NULL,1200,47,"WHC3PP*",60375021.003006995,14634,3101,NULL,96169,0,NULL,NULL,NULL,NULL,NULL,NULL,1969,1,NULL,114047,226052,2016,112005,3796.73,NULL,NULL,NULL
115,12835947,NULL,NULL,NULL,0,0,4,NULL,NULL,NULL,NULL,1012,NULL,NULL,1012,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34016009,-117947459,7897,NULL,NULL,NULL,NULL,NULL,1210,31,"LPC2*",60374077.022012,39306,3101,NULL,96488,0,NULL,NULL,NULL,NULL,NULL,NULL,1921,1,NULL,11530,106027,2016,94497,1746.14,NULL,NULL,NULL
116,12838747,13,NULL,NULL,0,0,4,6,NULL,NULL,NULL,7316,NULL,NULL,7316,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34033862,-117948861,22612,NULL,NULL,NULL,NULL,NULL,1200,47,"LPC2YY",60374076.021002,39306,3101,NULL,96488,0,NULL,NULL,NULL,9,NULL,NULL,1978,1,NULL,768738,1635612,2016,866874,21277.62,NULL,NULL,NULL
117,12996547,NULL,NULL,NULL,0,0,4,4,NULL,NULL,NULL,2082,NULL,NULL,2082,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34089943,-118025720,8757,NULL,NULL,NULL,NULL,NULL,1210,31,"EMCO*",60374324.022012,51861,3101,762685,96478,0,NULL,NULL,NULL,2,NULL,NULL,1950,1,NULL,182745,527930,2016,345185,7974.59,NULL,NULL,NULL
118,13026147,1,NULL,NULL,4,4,NULL,10,4,NULL,NULL,4144,4144,NULL,NULL,NULL,NULL,6037,NULL,4,NULL,NULL,NULL,2,34143092,-117883804,NULL,NULL,NULL,NULL,NULL,NULL,"0100",261,"LCRA20000*",60374008.001,11626,3101,NULL,96486,0,NULL,NULL,NULL,1,NULL,NULL,2016,NULL,NULL,603000,1303522,2016,700522,14820.1,NULL,NULL,NULL
119,13029947,NULL,NULL,NULL,0,0,4,6,NULL,NULL,NULL,43486,NULL,NULL,43486,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34128204,-117874545,63094,1,NULL,NULL,NULL,1,1210,31,"GDC_RT66SP",60374009.002025,11626,3101,NULL,96485,0,NULL,NULL,NULL,48,NULL,NULL,1962,1,NULL,1740367,2586371,2016,846004,41394.06,NULL,NULL,NULL
120,13061547,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6037,NULL,NULL,NULL,NULL,NULL,NULL,34041235,-117791327,157135,NULL,NULL,NULL,NULL,NULL,"0100",261,"POPRD*",60374033.171001,20008,3101,NULL,96506,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17648,2016,17648,NULL,NULL,NULL,NULL
